pdbid,2019_general,2019_refined,2019_core,2018_general,2018_refined,2018_core,2017_general,2017_refined,2017_core,2016_general,2016_refined,2016_core,2015_general,2015_refined,2015_core,2014_general,2014_refined,2014_core,2013_general,2013_refined,2013_core,2012_general,2012_refined,2012_core,2007_general,2007_refined,2007_core,act,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215
3nu9,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,9.05,0,26,375,745,1272,1685,0,3,86,199,420,472,0,23,149,329,508,536,0,0,0,0,0,4,0,4,36,107,149,218,0,2,9,21,58,61,0,4,22,35,66,73,0,0,0,0,0,1,0,16,73,170,346,421,0,4,18,45,108,120,0,12,30,80,117,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,64,80,0,0,3,6,22,19,0,1,4,15,22,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3nuj,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,9.39,0,27,403,769,1322,1773,0,2,94,209,429,473,0,33,163,332,520,543,0,0,0,0,0,7,0,5,39,107,151,224,0,1,11,24,55,64,0,4,24,32,67,75,0,0,0,0,0,1,0,20,76,180,349,452,0,4,20,48,106,125,0,15,33,85,121,155,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,71,79,0,0,3,6,23,19,0,1,4,14,23,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3nuo,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,9.8,0,21,407,766,1325,1742,0,4,91,199,424,466,0,35,176,368,553,578,0,0,0,0,0,11,0,4,41,105,153,220,0,1,11,23,50,65,0,4,24,39,70,84,0,0,0,0,0,2,0,22,74,176,365,441,0,5,19,46,103,126,0,15,36,87,134,172,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,30,74,68,0,0,3,6,20,21,0,1,5,15,21,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3nw3,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,6.49,0,20,301,562,909,1293,0,10,85,188,324,394,0,22,112,220,348,378,0,0,0,2,6,15,0,7,64,121,171,273,0,3,17,30,71,87,0,5,21,50,69,84,0,0,0,0,0,4,0,20,177,319,544,692,0,15,41,114,182,228,0,19,55,131,207,215,0,0,1,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3nw9,True,False,False,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,9,0,44,445,760,1069,1429,0,15,98,193,311,322,0,27,127,301,456,525,0,5,17,12,18,17,0,18,90,168,231,292,0,4,28,54,68,58,0,6,26,69,100,111,0,2,3,2,4,4,0,17,105,196,288,328,0,4,25,48,70,89,0,16,41,72,114,107,0,1,3,6,1,8,0,0,5,20,21,27,0,0,0,2,8,9,0,0,0,2,9,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3nx7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,8.1,0,13,181,363,540,662,0,6,56,101,121,150,0,16,69,179,217,232,0,0,0,3,5,3,0,1,32,56,92,116,0,0,12,15,22,27,0,5,16,24,36,50,0,0,0,0,1,1,0,15,83,171,276,331,0,7,25,52,65,71,0,10,47,88,102,114,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,45,57,0,1,5,7,11,17,0,0,9,16,22,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3nxq,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,8.15,0,23,265,637,1120,1490,0,12,76,197,287,389,0,33,127,261,397,441,0,0,0,0,0,0,0,7,59,128,231,267,0,3,21,25,58,80,0,9,22,48,77,90,0,0,0,0,0,0,0,19,107,242,452,536,0,12,40,62,110,139,0,15,47,100,156,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,31,51,77,0,1,5,8,21,19,0,2,6,17,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ny3,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,4.71,0,9,169,328,575,626,0,4,39,88,136,139,0,25,86,163,215,223,0,0,3,3,9,10,0,16,65,154,211,179,0,1,16,41,40,48,0,10,32,63,72,67,0,1,2,3,2,6,0,2,21,56,92,144,0,1,4,12,22,33,0,1,12,22,56,52,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3nyd,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,3.48,0,18,137,240,373,389,0,0,24,68,107,86,0,4,30,86,119,115,0,0,10,6,11,3,0,13,98,145,259,215,0,5,13,37,64,62,0,7,19,45,80,73,0,3,3,7,4,3,0,13,54,71,116,95,0,3,13,14,30,23,1,2,12,28,39,22,0,0,2,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3nyx,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,7.49,0,23,345,558,898,881,0,10,41,114,258,264,0,9,47,166,300,248,0,1,7,7,6,1,0,17,81,150,225,259,0,4,9,26,70,67,0,4,10,34,79,70,0,1,3,0,0,1,0,3,17,34,48,64,0,1,3,7,11,19,0,0,4,9,12,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,55,104,165,194,0,0,6,28,48,48,0,0,8,39,43,52,0,1,1,1,1,0,0,1,16,35,42,39,0,0,5,7,10,14,0,1,5,11,13,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3nzk,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,9.27,0,25,312,736,1127,1232,0,6,66,197,325,294,0,34,110,268,394,404,0,2,12,26,20,25,0,2,35,97,140,160,0,1,12,21,39,45,0,7,15,32,53,50,0,0,1,1,5,4,0,11,66,146,262,226,0,5,17,40,62,66,0,12,26,60,81,84,0,0,1,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3o0g,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,6.22,0,16,269,500,815,1066,0,4,40,145,241,228,0,15,56,167,276,255,0,0,3,4,7,2,0,15,73,120,219,233,0,2,14,33,59,59,0,4,14,44,73,55,0,0,3,0,0,1,0,9,39,92,169,176,0,3,5,29,32,47,0,3,9,31,46,42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,43,50,77,0,0,1,13,13,23,0,0,3,13,18,20,0,0,0,1,0,0,0,1,13,17,42,39,0,0,4,4,11,8,0,0,5,10,7,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3o4k,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7.62,0,40,543,1188,2007,2588,0,32,189,377,651,789,0,64,229,475,749,858,0,5,7,8,15,18,0,4,29,66,121,115,0,4,12,16,33,39,0,2,17,25,39,37,0,0,0,0,0,0,0,26,195,398,670,917,0,14,70,139,217,296,0,20,72,163,247,329,0,0,0,2,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3o56,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,9.1,0,39,251,612,1077,1372,0,4,28,131,282,380,4,24,105,240,416,531,0,0,12,26,21,21,0,12,94,217,364,427,0,1,8,40,99,124,0,8,25,69,150,184,0,1,2,11,10,2,0,4,32,73,142,162,0,0,3,20,34,41,0,4,18,34,46,65,0,1,3,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3o5n,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,4.76,0,30,242,437,675,908,0,6,41,120,215,239,0,8,50,121,214,267,0,0,0,0,8,6,0,2,38,59,97,141,0,1,9,14,34,34,0,2,6,17,34,37,0,0,0,0,1,1,0,36,80,158,285,347,0,11,16,41,78,93,0,6,23,53,86,94,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3o5x,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,5.28,0,5,131,462,952,1179,0,7,73,151,289,424,0,10,53,182,371,485,0,0,2,6,4,5,0,0,11,58,137,218,0,0,8,29,47,63,0,0,7,24,63,72,0,0,0,1,0,3,0,10,40,116,158,119,0,7,20,28,45,34,0,3,19,43,54,46,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3o64,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,9.4,0,33,346,704,1142,1275,0,9,112,211,286,324,0,35,163,307,449,517,0,0,0,7,16,15,0,5,91,158,285,320,0,2,30,49,70,82,0,7,43,70,121,112,0,0,0,1,5,4,0,11,58,162,237,322,0,9,21,44,66,68,0,11,38,70,125,113,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,26,67,94,0,1,4,11,13,23,0,1,12,20,33,33,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3o6m,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,7.48,0,46,421,865,1735,2437,0,5,64,205,386,568,0,36,144,334,606,811,0,0,0,0,0,3,0,10,85,217,402,552,0,0,17,39,87,136,0,9,39,76,143,190,0,0,0,0,1,0,0,8,77,175,356,533,0,5,13,29,74,134,0,6,33,75,124,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3o75,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,6.68,0,10,92,240,388,364,0,5,36,66,116,102,0,14,45,77,132,126,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,145,355,538,547,0,20,54,93,140,161,0,23,66,130,175,181,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,39,65,60,0,3,10,9,11,20,0,4,8,14,17,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3o7u,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,7.28,0,15,60,145,200,180,0,4,14,27,66,61,0,7,18,36,67,56,0,0,0,0,0,0,0,12,72,123,216,176,0,3,16,29,68,52,0,8,13,37,70,54,0,0,0,0,0,0,0,8,45,93,116,121,0,5,9,25,30,41,0,6,9,23,42,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,41,66,76,0,2,5,9,23,23,0,4,4,11,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3o84,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,7.24,0,46,257,523,867,1054,0,16,71,149,227,275,0,14,103,251,356,398,0,0,0,2,15,11,0,11,71,115,212,235,0,7,15,37,49,67,0,3,29,51,94,89,0,0,0,0,4,3,0,0,10,42,65,92,0,0,5,13,16,23,0,3,11,21,18,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3o8p,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,6.46,0,19,275,513,870,957,0,6,33,111,236,248,0,18,69,187,307,256,0,1,3,3,2,9,0,9,68,121,222,255,0,0,10,29,56,76,0,7,24,49,70,77,0,0,0,1,2,1,0,6,17,27,48,82,0,2,2,6,11,23,0,0,7,13,18,21,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,34,67,48,0,0,4,10,13,10,0,0,6,15,12,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3o99,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,10.82,0,20,422,835,1404,1840,0,6,103,223,433,521,0,30,152,340,512,553,0,0,0,0,0,3,0,4,39,105,156,222,0,1,10,24,53,63,0,4,21,31,64,67,0,0,0,0,0,1,0,26,81,203,379,467,0,6,22,56,114,130,0,15,39,85,124,152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,34,67,69,0,0,4,4,24,18,0,1,4,15,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3o9a,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,10.7,0,25,431,846,1417,1852,0,6,106,224,434,530,0,36,168,338,510,549,0,0,0,0,0,4,0,1,21,73,112,167,0,0,6,16,38,49,0,2,13,19,52,50,0,0,0,0,0,0,0,28,97,223,427,506,0,8,23,66,122,141,0,16,47,93,137,169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,68,69,0,0,3,6,23,17,0,1,4,16,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3o9d,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,10.72,0,24,437,839,1483,1933,0,7,101,219,440,552,0,39,178,357,533,575,0,0,0,0,0,4,0,5,33,98,158,224,0,2,7,26,49,62,0,4,23,34,65,65,0,0,0,0,0,1,0,26,78,205,388,489,0,6,22,55,111,131,0,15,40,84,133,159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,59,112,124,0,0,8,11,33,34,0,6,7,27,33,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3o9e,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,11.3,0,26,435,866,1414,1953,0,5,105,223,447,549,0,36,184,380,585,604,0,0,0,0,0,0,0,5,37,103,155,220,0,1,11,21,53,64,0,4,22,33,71,72,0,0,0,0,0,0,0,27,79,202,382,464,0,6,22,59,106,134,0,14,45,89,141,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,66,71,0,0,3,5,22,20,0,1,5,15,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3o9i,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,11.82,0,27,446,869,1519,2018,0,7,107,227,462,564,0,38,194,423,607,659,0,0,0,0,0,3,0,5,33,96,162,222,0,2,7,25,50,63,0,5,21,39,70,80,0,0,0,0,0,0,0,25,78,204,387,498,0,6,21,54,110,138,0,14,41,92,144,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,57,110,124,0,0,8,11,34,33,0,7,8,28,36,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
