pdbid,2019_general,2019_refined,2019_core,2018_general,2018_refined,2018_core,2017_general,2017_refined,2017_core,2016_general,2016_refined,2016_core,2015_general,2015_refined,2015_core,2014_general,2014_refined,2014_core,2013_general,2013_refined,2013_core,2012_general,2012_refined,2012_core,2007_general,2007_refined,2007_core,act,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
4afh,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,9.54,121.38,1683.6,3.5021,98.822,2.2127,6,4089,870,1258,50,202,46,61,2,386,79,120,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ag8,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,8.96,144.02,1804.8,4.3348,87.351,3.5905,6,3829,958,1343,53,671,172,243,8,191,51,62,2,0,0,0,0,0,0,0,0,197,53,64,2,0,0,0,0,0,0,0,0,0,0,0,0
4agc,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,10.7,140.08,1821.8,4.2296,87.246,2.6561,6,3946,960,1296,53,689,166,230,8,206,52,59,2,0,0,0,0,0,0,0,0,209,53,59,2,0,0,0,0,0,0,0,0,0,0,0,0
4agl,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,3.65,66.747,730.41,2.1802,18.809,0,2,1009,243,499,18,93,23,49,2,114,27,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,55,111,3
4agm,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,3.98,87.914,1015.4,2.6278,19.591,0,4,1498,375,859,26,157,42,99,3,119,28,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,55,129,3
4agn,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,3.97,112.56,1207.1,4.44,28.985,1.0027,4,1909,490,1131,31,164,45,113,3,211,50,117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,34,72,2
4ago,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,4.81,120.18,1376.7,2.7527,34.175,0.85887,8,2155,541,1166,35,252,66,139,4,262,61,134,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,33,66,2
4agp,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,4.69,117.9,1313.9,2.392,42.267,0,6,2228,551,1099,37,159,42,86,3,204,48,92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,33,60,2
4agq,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,5.01,126.16,1355.8,2.5423,40.882,0.41617,6,2287,574,1224,37,255,64,138,4,121,29,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,33,66,2
4ahr,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,2.19,79.19,1040.6,4.7435,26.594,0.25847,2,1829,472,539,0,0,0,0,0,670,177,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ahs,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,2.19,76.55,910.19,3.0634,29.843,0,0,1700,446,457,0,0,0,0,0,523,138,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ahu,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,2.27,76.003,897.19,4.5716,14.324,0.56603,0,1652,431,451,0,187,52,55,0,331,85,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ai5,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,2.92,85.771,720.45,4.481,0,2.0686,0,1006,224,302,3,828,185,247,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4aia,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,3.66,87.325,746.17,3.7584,0,3.1516,0,972,220,375,4,813,180,314,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4aj4,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,3.89,75.017,1055,5.8977,14.715,2.4298,7,1719,425,654,7,269,61,99,1,351,98,162,3,0,0,0,0,0,0,0,0,240,57,77,0,0,0,0,0,0,0,0,0,0,0,0,0
4aje,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,3.68,77.344,1073.3,10.138,20.252,8.3214,2,1634,501,659,13,0,0,0,0,871,269,355,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,50,60,1,0,0,0,0
4aji,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,3.55,85.453,1311.3,10.147,23.363,6.9634,4,2147,665,900,17,0,0,0,0,997,305,418,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ajl,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,3.8,101.26,1213.6,5.6238,25.93,4.1308,8,1999,495,761,15,596,146,230,5,298,75,120,3,0,0,0,0,0,0,0,0,125,29,45,0,0,0,0,0,0,0,0,0,0,0,0,0
4alx,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7.28,93.415,1326.6,2.6052,48.062,1,1,2991,722,878,48,188,48,54,3,509,114,142,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4aoi,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,8.4,142.05,1802,2.6926,41.932,2.781,3,3354,923,1316,77,1438,398,524,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ap7,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7.96,134.62,1700.9,3.3349,43.814,1.9447,3,3000,841,1246,74,951,268,374,23,168,42,57,3,118,36,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4aph,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,5.4,181.59,2942,14.686,49.761,8.0472,22,6048,1537,2062,5,2066,514,690,0,1203,306,408,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4app,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7.19,125.48,2043,5.1604,40.124,3.8096,9,4534,1172,1781,77,994,247,380,18,461,116,173,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4aq4,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,6.17,73.951,806.39,5.6915,0,8.3377,4,579,141,216,5,0,0,0,0,1113,272,418,8,0,0,0,0,188,46,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4aq6,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,4.8,73.759,946.77,7.1096,29.607,3.7221,1,1603,393,525,20,0,0,0,0,763,179,247,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4aqh,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,6.54,102.62,1419.4,4.4972,28.285,4.0666,4,2585,637,689,40,864,212,239,13,552,134,144,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ara,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,6.05,121.04,1602.4,4.157,38.727,0.2978,8,3138,625,951,7,741,152,216,2,733,152,222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4arb,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,5.89,129,1658.8,4.8575,49.265,1.6332,8,3216,639,1134,7,763,155,266,2,743,152,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4arw,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7.13,70.841,1397.9,3.1623,30.15,1.453,6,2636,616,843,29,692,164,232,7,690,168,235,5,0,0,0,0,0,0,0,0,186,43,62,2,0,0,0,0,0,0,0,0,0,0,0,0
4asd,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,9.28,143.61,2095.8,4.7285,68.967,3.8333,9,3840,966,1398,56,682,166,246,10,539,139,195,8,547,149,193,12,0,0,0,0,0,0,0,0,162,46,62,3,0,0,0,0,0,0,0,0
4ase,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,11,134.27,2017.5,3.2506,59.967,3.4532,8,3837,967,1358,55,695,178,230,11,815,205,289,14,0,0,0,0,0,0,0,0,0,0,0,0,193,45,57,4,0,0,0,0,0,0,0,0
4asj,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7.55,95.206,1674.1,2.9332,40.225,1.1219,5,3266,841,990,32,755,199,236,7,752,192,232,5,0,0,0,0,0,0,0,0,207,51,61,2,0,0,0,0,0,0,0,0,0,0,0,0
4att,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,6.98,85.868,1152.4,5.7021,23.09,6.1079,4,1636,436,812,5,0,0,0,0,932,240,399,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4auj,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,7.74,74.972,1118.9,5.9381,25.378,6.1964,3,1684,450,666,2,0,0,0,0,931,236,340,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4auy,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,7.74,67.879,1108.1,4.9214,19.281,5.8253,3,1657,450,708,0,0,0,0,0,897,236,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4av0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,6.98,77.103,1123.1,6.6152,27.985,5.7938,4,1658,449,697,0,0,0,0,0,931,239,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4av4,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7.03,75.866,1075,7.3839,15.522,6.9433,3,1535,409,666,4,63,18,31,0,889,228,343,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4av5,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7.21,92.563,1301.3,5.921,38.458,5.8182,4,1864,477,1069,0,0,0,0,0,868,224,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4avh,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7.23,79.543,1087.1,5.419,13.656,5.79,8,1383,370,625,0,0,0,0,0,855,226,364,0,0,0,0,0,0,0,0,0,81,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0
4avi,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7.63,81.164,1167.3,6.4207,27.338,5.1393,12,1607,437,735,0,0,0,0,0,967,255,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4avj,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7.44,84.372,1285.9,11.335,29.256,5.7048,7,1780,490,795,0,162,45,84,0,919,237,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4avs,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3.49,45.889,537.64,3.0439,15.613,2.7478,1,727,197,364,0,107,27,54,0,294,84,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ax9,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,9.57,134.09,1979.6,6.437,54.509,7.1692,10,3757,941,1446,81,893,237,361,27,792,200,322,20,0,0,0,0,0,0,0,0,118,31,46,3,0,0,0,0,0,0,0,0,0,0,0,0
4axd,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,4.43,145.95,1883,16.717,0,13.309,8,1718,532,753,12,981,305,434,8,1649,555,827,17,0,0,0,0,392,133,214,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ayp,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,6.12,113.29,1663.6,9.0244,0,12.046,5,2260,528,1163,0,0,0,0,0,1674,395,880,0,0,0,0,0,0,0,0,0,187,42,101,0,0,0,0,0,0,0,0,0,0,0,0,0
4ayq,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,7.33,84.907,1082.9,7.3257,0,9.0745,1,1413,327,756,0,344,84,191,0,682,160,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ayu,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4.73,60.939,558.54,2.8822,15.161,3.201,1,702,196,457,0,97,27,65,0,286,77,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4az5,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,5.99,100.82,976.02,6.1342,15.445,5.1373,1,1394,379,566,7,176,52,73,1,668,173,269,0,0,0,0,0,0,0,0,0,183,50,73,2,0,0,0,0,0,0,0,0,0,0,0,0
4az6,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,9.1,147.84,1546.4,7.9613,35.203,7.8167,7,2122,559,954,5,484,136,219,1,1131,310,500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4azb,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,7.24,128.81,1446.2,7.651,31.465,6.2799,7,2419,718,992,6,487,153,205,1,1148,339,482,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4azc,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,5.86,93.119,884.12,5.0618,13.318,5.0465,1,1259,338,550,5,163,45,72,1,587,154,263,0,0,0,0,0,0,0,0,0,170,44,70,1,0,0,0,0,0,0,0,0,0,0,0,0
4azg,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,7.1,129.48,1303,8.3288,38.692,7.1849,7,2117,572,781,4,468,131,176,1,1040,281,390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4azi,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,7.45,141.36,1512.7,8.7418,33.622,7.7972,7,2301,580,1012,3,513,132,228,1,1129,280,492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b0b,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,3.33,88.865,1126.1,2.844,30.503,0.69228,2,2257,530,588,29,411,98,108,5,228,53,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b1j,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7.3,209.52,2442.1,10.947,0,7.7409,9,2428,617,1057,11,961,248,407,4,1850,476,879,10,0,0,0,0,331,85,156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b2i,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,3,51.549,554.75,1.5842,19.321,1.443,0,1004,225,315,14,267,59,88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b2l,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,3.24,61.171,803.71,1.742,20.904,0.83862,4,1595,367,493,24,225,56,77,4,206,50,82,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b32,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,3.34,46.2,612.44,0.46421,32.107,0,0,1347,303,399,20,0,0,0,0,86,23,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b33,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,3.37,51.856,646.13,1.5304,25.262,1.3909,0,1339,301,436,20,0,0,0,0,138,31,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b34,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,3.14,65.783,596.66,4.8805,11.483,1,0,962,215,321,14,260,60,87,4,0,0,0,0,0,0,0,0,0,0,0,0,151,33,50,2,0,0,0,0,0,0,0,0,0,0,0,0
4b35,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,2.89,61.367,670.01,1.3695,18.442,0.99891,2,1288,298,414,20,132,32,41,2,207,48,76,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b3b,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,3.6,115.9,1477.5,5.1035,33.464,3.5275,14,2471,589,1129,42,586,144,303,11,573,146,276,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b3c,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,2.68,28.991,530.11,0.55474,15.346,0,0,1034,236,278,16,138,30,36,2,99,23,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b3d,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,2.68,38.968,583.52,0.60141,14.782,0.61814,0,1137,254,370,18,142,33,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b5d,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7.89,78.379,1092.5,2.5738,30.114,1.2948,6,2394,491,713,28,357,73,101,4,307,69,91,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b5s,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,3.49,49.641,466.72,6.1355,8.0817,7.5883,0,513,121,168,3,0,0,0,0,495,111,164,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b5t,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,3.33,55.626,519.21,7.2113,18.784,5.2754,1,703,161,202,4,0,0,0,0,495,114,147,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b5w,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,3.33,49.074,473.63,5.3663,7.8469,7.467,0,518,118,170,3,0,0,0,0,503,107,165,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b6o,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7,93.165,1591.1,6.6003,20.415,9.019,3,2742,906,962,4,0,0,0,0,1228,400,427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b6p,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7.13,124.95,1816.7,7.4165,32.271,9.6845,2,2765,903,942,1,0,0,0,0,1133,366,382,0,893,306,313,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b6r,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,5.85,96.431,1573.9,8.3144,36.043,8.9931,3,2820,805,959,29,0,0,0,0,1225,350,416,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b6s,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,6.01,117.86,1799.9,6.8158,35.158,9.5906,2,2708,749,936,29,0,0,0,0,1108,305,377,10,866,251,298,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b73,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7.21,103.29,1479,4.209,39.641,3.6923,7,2933,837,1019,38,319,88,104,4,325,86,112,4,158,42,59,2,0,0,0,0,0,0,0,0,152,43,54,2,0,0,0,0,0,0,0,0
