pdbid,2019_general,2019_refined,2019_core,2018_general,2018_refined,2018_core,2017_general,2017_refined,2017_core,2016_general,2016_refined,2016_core,2015_general,2015_refined,2015_core,2014_general,2014_refined,2014_core,2013_general,2013_refined,2013_core,2012_general,2012_refined,2012_core,2007_general,2007_refined,2007_core,act,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
4el0,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,4.49,2727,852,1156,8,367,120,162,0,1241,391,542,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4el5,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,5.37,2243,701,959,6,374,123,164,0,1249,396,537,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4elf,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,8.03,4283,1070,1396,59,1186,252,326,15,437,114,148,4,263,72,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4elg,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,8.16,4433,1110,1466,62,1192,254,341,15,449,116,154,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4elh,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,8.09,4242,1035,1399,49,1156,239,322,16,425,110,149,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4emf,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,7.08,1741,421,654,11,786,189,285,5,1575,407,642,6,0,0,0,0,283,70,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4emr,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,7.49,1738,415,640,11,780,185,280,5,2015,517,812,5,0,0,0,0,431,107,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4en4,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,5.52,1407,388,500,0,163,48,56,0,429,115,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4eo6,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,8.7,3053,826,1045,34,115,32,46,1,341,97,123,3,0,0,0,0,0,0,0,0,133,40,49,1,0,0,0,0,0,0,0,0,0,0,0,0
4eo8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,8.15,3058,817,1035,33,210,62,83,2,350,96,124,3,0,0,0,0,0,0,0,0,139,38,52,1,0,0,0,0,0,0,0,0,0,0,0,0
4eoh,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,4.3,1008,280,411,0,598,165,233,0,276,75,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4eor,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,6.3,3098,793,886,0,1067,269,293,0,437,108,123,0,0,0,0,0,0,0,0,0,125,33,36,0,0,0,0,0,0,0,0,0,0,0,0,0
4epy,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,3.47,2309,524,1109,22,510,117,263,5,77,14,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4er1,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.62,7133,1644,3241,0,703,162,318,0,619,131,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4er2,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,9.3,4479,973,2137,0,715,153,337,0,1063,212,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4erf,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,9.4,3442,750,977,41,131,31,43,1,374,85,127,4,0,0,0,0,0,0,0,0,0,0,0,0,322,64,88,5,0,0,0,0,0,0,0,0
4etz,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,6.3,1610,549,750,7,910,290,396,5,990,360,468,3,0,0,0,0,137,52,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4eu0,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,6.4,1618,548,984,7,901,286,514,5,990,368,631,3,0,0,0,0,147,54,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4euo,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,5.05,783,196,289,2,177,42,67,0,384,96,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ew2,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,6.68,2177,656,1133,31,620,170,285,9,488,149,236,7,0,0,0,0,0,0,0,0,100,28,57,1,0,0,0,0,0,0,0,0,0,0,0,0
4ew3,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,6.74,2208,675,1000,32,631,176,261,9,491,149,205,7,0,0,0,0,0,0,0,0,100,31,51,1,0,0,0,0,0,0,0,0,0,0,0,0
4ewn,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,6.7,1749,463,676,12,133,42,63,1,1346,346,467,9,0,0,0,0,152,38,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4exs,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,4.41,1025,317,303,14,120,36,38,1,311,91,87,4,0,0,0,0,0,0,0,0,121,39,38,3,0,0,0,0,0,0,0,0,0,0,0,0
4ezr,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,5.2,4855,1382,1650,49,1644,464,576,14,1117,329,384,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ezx,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,5.8,3735,1039,1927,33,1011,287,549,8,1040,298,559,8,0,0,0,0,0,0,0,0,111,35,69,1,0,0,0,0,0,0,0,0,0,0,0,0
4ezz,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,5.19,4783,1342,1530,49,1021,276,327,9,1115,326,370,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f09,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,6.7,2356,605,766,27,827,210,268,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f0c,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.27,3306,1018,1171,0,988,311,352,0,1890,572,692,0,0,0,0,0,0,0,0,0,299,104,114,0,0,0,0,0,0,0,0,0,0,0,0,0
4f1l,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,5.12,1724,411,557,0,334,79,107,0,539,130,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f20,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,3.29,3866,1002,1185,17,1562,413,496,6,2317,599,723,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f2w,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,11.3,2472,627,847,26,952,239,314,10,166,39,63,2,0,0,0,0,0,0,0,0,168,41,59,2,0,0,0,0,0,0,0,0,0,0,0,0
4f39,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,5.7,1845,433,801,19,187,45,78,2,707,157,304,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f3c,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,11.82,2867,731,1014,32,956,243,314,10,169,44,67,2,0,0,0,0,0,0,0,0,173,43,64,2,0,0,0,0,0,0,0,0,0,0,0,0
4f3k,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,10.16,2830,722,1071,35,1061,268,376,12,376,81,149,8,0,0,0,0,0,0,0,0,170,44,71,3,0,0,0,0,0,0,0,0,0,0,0,0
4f5y,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,5.43,3086,737,1069,0,1352,317,506,0,2207,526,742,0,0,0,0,0,333,83,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f6u,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.15,3734,922,1250,38,902,220,306,6,355,91,115,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f6w,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.52,6101,1608,1884,44,1642,425,512,9,365,102,117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f7v,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,5.38,3555,1035,1489,39,1920,547,776,24,1100,325,500,11,0,0,0,0,0,0,0,0,120,36,60,1,0,0,0,0,0,0,0,0,0,0,0,0
4f9u,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,6.03,1818,437,719,0,559,142,217,0,173,38,66,0,0,0,0,0,0,0,0,0,108,27,37,0,0,0,0,0,0,0,0,0,0,0,0,0
4f9v,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,6.03,1887,444,862,0,567,143,248,0,190,40,90,0,0,0,0,0,0,0,0,0,108,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0
4f9w,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,6.94,3545,912,1199,34,635,172,235,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f9y,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,6.74,3612,886,1212,35,641,163,235,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fai,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,6.99,1945,418,786,8,580,131,229,2,200,38,78,2,0,0,0,0,0,0,0,0,115,22,38,1,0,0,0,0,0,0,0,0,0,0,0,0
4fbe,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,6.99,1973,433,690,9,595,136,209,2,207,38,71,2,0,0,0,0,0,0,0,0,116,23,33,1,0,0,0,0,0,0,0,0,0,0,0,0
4fbx,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,7.66,1557,427,475,9,485,128,146,3,145,41,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,183,205,4,0,0,0,0
4fcf,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,8.62,3046,739,954,7,0,0,0,0,856,214,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fcq,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7,3005,743,1051,16,758,183,258,4,0,0,0,0,0,0,0,0,0,0,0,0,160,45,63,1,0,0,0,0,0,0,0,0,0,0,0,0
4fev,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,5.42,2321,582,953,8,795,203,320,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4few,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,5.21,2267,581,947,7,808,205,332,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,24,39,0,0,0,0,0,0,0,0,0
4ffs,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,10.44,3095,778,1080,32,996,262,337,10,188,44,71,2,0,0,0,0,0,0,0,0,195,52,73,2,0,0,0,0,0,0,0,0,0,0,0,0
4fht,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,6.17,1248,358,393,7,0,0,0,0,664,185,201,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fiv,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,6.52,6245,1795,2389,68,897,264,354,12,1118,307,409,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fk6,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,9.7,2912,762,973,16,832,218,281,4,243,59,89,0,0,0,0,0,0,0,0,0,126,33,46,0,0,0,0,0,0,0,0,0,0,0,0,0
4fl1,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,3.28,1537,406,641,27,952,235,372,18,1389,387,687,20,0,0,0,0,330,90,170,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fl2,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,3.66,1656,454,634,22,1022,273,378,13,1818,530,698,14,0,0,0,0,457,135,180,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4flp,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,6.72,2969,626,1050,54,664,148,234,11,229,49,89,4,0,0,0,0,0,0,0,0,155,37,50,3,77,15,26,2,0,0,0,0,0,0,0,0
4fm7,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7.24,3607,894,2049,0,433,106,257,0,516,136,307,0,122,27,70,0,0,0,0,0,118,28,76,0,0,0,0,0,0,0,0,0,0,0,0,0
4fm8,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,5.97,3569,877,1768,0,433,106,226,0,357,99,191,0,117,24,57,0,0,0,0,0,121,29,64,0,0,0,0,0,0,0,0,0,0,0,0,0
4fnn,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,7.57,2186,753,761,71,0,0,0,0,187,66,73,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fp1,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,4.57,792,192,296,11,0,0,0,0,570,142,214,8,1135,279,436,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fs4,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,6.57,3122,803,1378,7,522,124,229,3,312,80,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fsl,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7.7,3321,884,1479,0,827,204,345,0,394,99,172,0,0,0,0,0,0,0,0,0,131,37,65,1,132,30,53,0,0,0,0,0,0,0,0,0
4fut,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,6.51,1751,533,868,26,840,265,396,12,2038,590,1121,28,0,0,0,0,466,139,257,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fxp,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,4.09,1557,420,595,0,766,206,290,0,1741,482,657,0,0,0,0,0,193,54,70,0,198,56,73,0,0,0,0,0,0,0,0,0,0,0,0,0
4fxq,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,5.77,2992,763,1137,19,414,108,166,2,290,73,112,2,195,42,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fys,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,4.82,5292,1589,2668,20,1058,315,558,3,992,319,540,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fz3,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,3.73,3012,610,991,0,884,178,287,0,667,141,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fzj,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,3.15,807,259,394,0,231,71,104,0,136,55,78,0,0,0,0,0,0,0,0,0,104,34,51,0,0,0,0,0,0,0,0,0,0,0,0,0
4g0p,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,3.01,936,256,425,16,194,56,91,4,955,246,424,17,0,0,0,0,120,28,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4g0q,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,2.52,928,255,386,16,266,78,121,5,881,223,351,16,0,0,0,0,117,28,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4g0y,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,2.3,1031,287,415,18,459,132,192,8,794,196,302,14,0,0,0,0,120,28,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4g0z,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,2.21,1049,286,422,19,449,131,198,8,875,220,338,15,0,0,0,0,120,27,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4g4p,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,6.89,988,229,401,10,370,84,151,4,549,129,230,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4g5f,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,3.05,1661,378,462,12,0,0,0,0,724,179,200,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4g8m,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,7.89,1296,294,453,14,180,42,59,2,726,159,254,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4g8n,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7.2,1362,325,444,21,187,45,63,2,766,173,249,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4g8v,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,5.8,1556,458,645,16,718,210,286,9,695,215,310,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4g8y,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,4.59,1593,481,610,17,693,202,263,9,656,204,262,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
