pdbid,2016_general,2016_refined,2016_core,2015_general,2015_refined,2015_core,2014_general,2014_refined,2014_core,2013_general,2013_refined,2013_core,2012_general,2012_refined,2012_core,2007_general,2007_refined,2007_core,act,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
2yga,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,4.61,97.507,1729,5.0802,30.378,3.3523,83.993,684.68,7.104,56.595,0,5,3873,974,1403,29,299,67,103,2,1177,289,424,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yge,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,5.06,107.21,1886.6,5.4169,23.419,3.0814,91.167,674.71,8.5736,68.528,0,5,4008,1084,1883,29,298,73,126,2,1221,323,556,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ygf,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,5.09,124.07,1932.7,8.1008,30.699,3.743,76.468,684.05,8.6068,55.094,0,5,3889,998,1882,57,285,67,120,4,1193,297,552,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yhd,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,False,False,False,4.64,48.699,809.86,6.6594,25.091,0.2438,15.56,113.43,0,13.318,0,1,1862,452,478,41,236,56,65,4,169,49,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yhw,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,5.6,100.7,1175,7.0981,4.2381,9.6401,16.409,43.996,0.16043,0,0,3,1317,417,616,35,177,51,81,4,955,309,449,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yhy,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,5.6,99.274,1182.4,7.0463,4.1441,9.3116,16.352,43.519,0.20214,0,0.0016985,3,1328,420,592,35,177,54,77,4,961,308,430,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yi0,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,8.12,115.03,1547.8,3.449,20.767,2.1156,20.138,167.02,1.7973,15.658,1.6505,3,2596,627,1350,15,327,80,166,2,487,118,232,3,0,0,0,0,0,0,0,0,149,38,88,1,170,45,79,1,0,0,0,0,0,0,0,0
2yi7,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,8.32,105.79,1551.6,3.7704,21.24,2.2449,20.502,172.61,2.0043,19.149,1.6332,4,2707,651,1378,16,329,79,145,2,489,115,223,3,0,0,0,0,0,0,0,0,149,38,82,1,170,44,76,1,0,0,0,0,0,0,0,0
2yim,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,3.92,209.96,2976.1,13.497,20.983,8.5298,73.506,544.74,5.161,1.9138,3.326,24,3568,974,1770,67,870,232,437,7,2075,632,1179,29,0,0,0,0,299,98,195,2,158,36,66,7,0,0,0,0,0,0,0,0,0,0,0,0
2yiv,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,2.78,36.765,408.89,0.75041,40.071,0,1.6786,2.2242,0,0,0,3,756,168,257,0,145,34,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yix,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,8.48,117.75,1688.3,2.7961,61.725,3.4446,17.563,180.13,0.32334,10.934,0,8,3367,903,1054,25,870,249,274,5,185,47,53,2,0,0,0,0,0,0,0,0,184,49,61,2,0,0,0,0,0,0,0,0,0,0,0,0
2yk1,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,8.13,75.301,909.47,2.7935,35.785,1,4.7687,21.724,0.18494,2.6234,0,1,2121,416,441,8,422,84,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yki,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,9.46,166.78,2220.9,5.895,107.09,3.9378,26.727,321.53,0.94496,15.824,0,4,5026,1146,1801,51,1088,249,376,11,179,43,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ylc,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,7.89,77.296,1010.9,3.3702,8.0068,2.6575,17.92,120.14,0.25898,0,0,4,1084,260,439,7,240,57,93,2,901,228,372,5,0,0,0,0,107,28,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yln,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,7.68,50.31,527.18,4.5715,0,5.1266,0.039174,1.5947,0,0,0,1,467,121,205,6,152,41,63,2,299,77,133,4,0,0,0,0,0,0,0,0,144,38,64,2,0,0,0,0,0,0,0,0,0,0,0,0
2ymd,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,3.16,79.039,946.42,4.2838,28.285,4.8267,7.5438,29.686,0,2.7185,0,2,1861,443,594,30,353,83,110,6,175,41,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yme,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,7.66,69.027,1106.6,1.386,34.952,0,25.806,139.46,2.6346,4,1.6064,3,2494,610,790,54,555,144,175,12,150,42,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ypi,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.82,50.841,587.07,5.3529,0,4.9466,0.74688,11.99,0,0,0,2,322,92,98,2,0,0,0,0,934,256,284,6,0,0,0,0,164,45,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ypo,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,4.68,68.105,942.87,4.4097,27.922,5.3027,11.815,19.924,0.78249,2,0,2,1552,388,560,9,162,38,62,1,340,87,119,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ypp,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,4.41,52.792,993.4,5.1103,25.996,5.0914,13.895,30.695,0.9253,0,0,2,1614,414,546,9,165,39,60,1,506,131,168,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yxj,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,9.3,150.2,2435.3,1.5039,88.662,0.60896,99.999,701.34,4.8192,56.999,0,16,5350,1354,1764,0,759,187,235,0,601,142,162,0,0,0,0,0,0,0,0,0,219,51,70,0,152,31,51,0,0,0,0,0,0,0,0,0
2yz3,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.66,80.763,892.71,4.0001,56.244,1.7671,4.4797,68.699,0.14047,10.386,0,5,1655,539,619,12,0,0,0,0,264,82,103,2,0,0,0,0,0,0,0,0,151,49,55,1,0,0,0,0,0,0,0,0,0,0,0,0
2z1w,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,4.08,70.197,1042.5,5.3197,16.596,5.5448,4.9117,46.661,0,0,0,3,1303,347,596,30,638,178,285,14,306,82,142,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2z4b,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,9.36,76.723,1478.3,3.756,59.001,3.1495,17.094,163.18,0.28173,24.227,0,1,3638,809,830,133,0,0,0,0,538,117,121,19,394,95,91,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2z4o,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,9.57,148.28,2399.9,8.3846,47.608,5.2447,79.092,501.64,4.3649,15.221,0,11,4610,1293,1813,7,380,112,159,0,1492,411,589,2,0,0,0,0,0,0,0,0,184,49,78,0,0,0,0,0,0,0,0,0,0,0,0,0
2z7h,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,6.94,79.936,1316.3,9.0292,41.741,5.6462,12.948,143.06,2.3253,11.428,0,9,1939,584,783,7,142,43,67,1,950,278,467,6,0,0,0,0,284,79,137,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2z8e,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,8,77.499,993.42,4.7922,1,2.4012,14.427,44.546,0.23092,0,0.37737,3,1116,315,687,14,160,42,90,2,795,227,502,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2z94,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,5.85,27.514,416.31,3.373,1.0248,0,0.98917,4.385,0,0,0,0,567,183,330,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,59,98,8,0,0,0,0,0,0,0,0,0,0,0,0
2za0,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.64,69.596,1118.3,4.4691,34.125,6.2376,13.677,130.68,3.0525,7.8425,2,4,2393,536,657,47,0,0,0,0,862,189,231,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2za5,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,8.43,119.4,1767.8,3.4298,57.343,3.4476,15.979,222.38,0.59089,14.837,0,3,3524,981,1423,47,252,72,112,4,351,99,162,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zaz,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,6.4,71.016,1287.8,2.5419,37.459,0.75981,22.36,174.29,0.6571,18.463,0,4,2666,672,966,35,391,101,146,6,213,56,78,3,0,0,0,0,0,0,0,0,64,19,35,2,0,0,0,0,0,0,0,0,0,0,0,0
2zb0,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,False,False,False,6.62,97.001,1573,4.0245,74.317,3.2916,19.28,200.09,1.3352,33.679,0,5,3329,864,1075,45,481,126,157,8,273,79,89,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zb1,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.32,95.09,1613.6,2.6191,83.11,2.5866,16.852,169.52,0.42544,29.745,0,6,3590,876,1028,32,497,123,138,4,330,88,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zc9,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.74,134.37,1663,4.6737,56.322,2.5746,37.864,228.68,1.7919,8.204,0.4898,8,3155,784,1379,78,439,113,206,12,304,79,147,9,0,0,0,0,0,0,0,0,0,0,0,0,171,38,70,6,0,0,0,0,0,0,0,0
2zcq,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,8.82,97.234,1475.9,6.7948,59.112,6.9784,19.487,162.86,2.8909,23.448,0,7,2935,713,909,34,0,0,0,0,1118,282,401,11,0,0,0,0,161,45,60,2,158,39,57,2,0,0,0,0,0,0,0,0,0,0,0,0
2zcr,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,6.87,102.14,1785.3,6.4737,90.712,3.9575,17.137,162.62,1.1444,33.126,0,9,3892,900,1265,53,0,0,0,0,831,229,406,6,0,0,0,0,155,41,72,1,142,36,67,0,0,0,0,0,0,0,0,0,0,0,0,0
2zcs,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,8.22,83.483,1590.7,8.2178,82.752,3.6997,19.798,130.23,1.7702,25.886,0,6,3076,697,912,39,0,0,0,0,910,259,348,14,0,0,0,0,165,46,60,3,158,43,57,3,0,0,0,0,0,0,0,0,0,0,0,0
2zda,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,8.4,131.76,1706.7,6.3439,50.588,2.5638,47.392,248.78,2.4795,10.941,0.32144,8,3309,829,1359,79,752,193,321,20,305,78,133,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zdk,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.37,121.69,1475.7,4.9654,39.76,0.93281,37.683,218.53,1.9062,8.8901,0.37675,8,2561,685,1184,75,518,137,235,15,231,65,108,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zdl,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.4,116.01,1415.3,4.9896,32.059,0.781,27.059,196.61,2.9177,0,0,8,2346,646,1063,69,503,140,223,15,327,93,152,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zdm,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.41,122.98,1461.3,5.7478,32.133,1.3477,31.409,208.2,1.4016,0,0,8,2445,668,1062,72,510,138,213,15,321,91,145,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zdn,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.25,104.48,1380.3,5.5366,32.546,1.8141,36.187,199.23,2.0605,8.0104,0.26349,8,2437,657,1073,73,513,137,216,15,239,66,105,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zfp,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,5.17,95.226,1250.6,3.4004,32.899,2.3221,23.134,154.44,2.9284,3.5755,0.043067,7,2395,597,850,59,420,105,156,10,299,76,114,8,0,0,0,0,0,0,0,0,0,0,0,0,166,37,58,5,0,0,0,0,0,0,0,0
2zfs,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.54,125.53,1516.4,4.9825,35.106,1.0853,30.274,214.6,1.0581,0,0,8,2531,684,1212,69,606,166,285,17,240,65,119,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zft,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.52,116.12,1433.1,4.152,32.901,0.71337,27.5,196.43,0.82272,0,0,8,2367,641,1066,53,607,165,267,15,235,67,109,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zga,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,6.32,62.574,1086.9,7.3516,24.623,4.9866,19.039,152.85,0.23615,7.691,0,6,1927,551,673,0,406,114,142,0,367,100,129,0,0,0,0,0,0,0,0,0,138,43,48,0,0,0,0,0,0,0,0,0,0,0,0,0
2zgx,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.74,113.82,1396.3,5.8927,33.64,2.5144,30.915,184.29,2.1768,0.54911,0.4145,7,2497,613,974,58,721,182,286,14,298,71,118,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zhd,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,6.54,132.94,1502.2,8.3194,38.026,1.2331,24.785,210.67,1.5598,0,0,8,2689,716,1053,75,674,178,260,16,248,69,106,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zif,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,4.37,110.08,1437.2,7.8851,0.74783,4.3139,15.868,181.18,0.019612,0,0,6,2072,445,598,0,801,170,233,0,671,152,204,0,0,0,0,0,0,0,0,0,133,29,40,0,0,0,0,0,0,0,0,0,0,0,0,0
2zjw,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,7.7,78.369,1403.3,5.7165,33.459,0.52609,24.476,131.72,0,2.2641,0,0,2570,705,867,14,0,0,0,0,1356,365,464,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zkj,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,5.48,129.7,1824,9.9821,0,9.887,38.528,232.9,2.7726,0,2,6,1740,480,701,1,882,238,354,2,1589,391,602,1,0,0,0,0,322,74,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zm3,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,6.21,99.944,1448.2,3.196,32.896,1.984,15.041,175.14,1.4922,10.967,1.9714,4,2729,737,1094,74,390,109,155,9,313,81,118,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,32,50,5,0,0,0,0
2zmm,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,7.6,112.95,1573.7,5.9914,35.268,3.1031,30.304,280.21,2.1214,20.409,0,6,2351,819,1139,34,184,61,103,3,813,268,343,7,0,0,0,0,0,0,0,0,118,47,64,2,0,0,0,0,151,46,71,2,0,0,0,0
2zn7,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,7.89,112.79,1576.2,7.8854,44.662,2.917,39.473,385.74,3.1933,49.967,0,6,2670,930,1206,38,96,32,49,2,808,267,309,7,0,0,0,0,0,0,0,0,115,45,55,2,0,0,0,0,146,45,66,2,0,0,0,0
2zo3,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,10,139.47,1809,6.4803,67.836,1.9537,55.709,357.99,3.5409,29.257,0.41033,8,3866,966,1467,84,718,179,280,17,301,75,115,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zpk,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,7.76,155.65,1806.7,6.6566,44.415,8.1843,115.6,767.04,5.161,7.0012,1.1889,24,3466,992,1240,7,761,213,289,3,1039,293,365,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zq0,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.82,145.72,2348.9,11.134,13.891,15.215,72.677,459.73,1.8609,4,2.435,9,3723,879,1689,16,211,47,90,2,2348,578,1095,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zq1,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,6.62,113.17,1395,3.652,27.514,0.80481,28.545,204.18,1.0813,0,0,8,2399,648,1035,55,595,158,253,15,234,65,103,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zq2,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.56,126.62,1526.9,5.5783,52.905,1.3611,39.366,247.89,3.2551,6.7432,0.22694,8,2715,731,1158,76,606,162,271,18,235,65,106,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zwz,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,7.79,77.934,854.84,6.6587,11.92,9.0039,5.2306,15.888,0.012382,0,0,1,1386,333,393,7,374,90,100,2,599,134,167,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zx6,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,10.6,117.73,1419.4,8.6986,20.413,8.876,19.548,154.03,1.629,3.8316,0,5,2936,737,822,29,527,139,148,5,784,189,198,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zx7,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,10.49,103.93,1287.1,9.1935,17.101,9.3741,11.327,123.87,0.00082296,2,0,4,2557,645,729,16,556,138,148,3,771,179,200,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zx8,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,9.64,138.32,1358.4,9.6187,25.786,9.1249,11.431,139.53,0.012157,2,0,4,2680,664,788,16,401,99,113,2,918,220,244,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zxd,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,5.22,70.698,844.28,5.7969,23.935,6.8688,5.6534,16.788,1.17,0,0,1,1453,370,450,8,188,48,56,1,542,126,166,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zxg,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,8.82,115.79,1761.2,6.4253,41.491,5.898,51.594,317.89,2.4319,16.653,0,9,3283,891,1398,41,354,84,142,4,803,206,348,9,0,0,0,0,192,45,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zy1,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,7.4,96.081,1596.6,5.0578,60.817,3.489,26.003,146.72,1.6702,18.435,0,9,3179,724,1109,49,184,42,81,3,807,200,356,11,0,0,0,0,160,41,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zym,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.14,208.2,3208.5,15.42,0,8.0842,150.82,1315.8,4.0981,0,6.7595,6,4961,1306,2798,35,0,0,0,0,4058,1050,2248,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zz1,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,4.54,109.42,1610.7,11.916,5.7491,10.717,24.901,146.04,2.1118,0,0,4,1746,501,617,13,384,115,140,2,1757,492,647,13,0,0,0,0,155,42,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zz2,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,4.54,112.82,1643.8,10.479,5.1007,10.574,28.508,159.18,2.185,0,0,4,2012,563,707,14,590,171,210,3,1584,439,589,11,0,0,0,0,156,41,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a1c,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,4,148.69,1899.6,10.847,0,8.4033,33.982,295.5,1.6891,0,0,8,1711,465,834,1,756,204,353,0,1744,500,910,6,0,0,0,0,439,129,235,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a1d,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,4.12,135.27,1873.3,13.528,0,9.6131,29.046,233.68,1.1095,0,0,6,1621,434,874,0,779,209,411,0,1408,418,860,0,0,0,0,0,271,83,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a1e,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,2.66,143.02,1893.4,10.338,0,7.1484,39.361,295.09,2.5003,0,0,8,1750,466,793,1,768,205,336,0,1808,506,847,7,0,0,0,0,458,130,211,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a1s,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,4.83,133.02,1399.4,12.74,0,12.305,34.666,242.92,0.98229,0,0,6,975,280,683,0,532,145,350,0,981,289,739,4,0,0,0,0,184,55,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a1t,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,4.83,116.98,1190.8,10.441,0,10.15,30.403,243.06,0.51993,0,0,6,912,261,574,0,514,135,293,0,995,276,618,5,0,0,0,0,194,55,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a2o,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,9.08,164.51,2481.8,6.0412,69.094,3.1171,67.562,505.06,2.9695,15.07,0,13,4768,1333,2300,2,647,180,315,1,894,248,429,0,0,0,0,0,0,0,0,0,148,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0
3a5y,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,7.96,182.25,2185.3,9.4415,13.535,8.9947,32.413,271.33,1.76,0,0,11,2802,720,1117,28,1298,352,547,14,1199,320,481,8,0,0,0,0,0,0,0,0,178,49,73,1,0,0,0,0,0,0,0,0,0,0,0,0
3a6t,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,7.28,98.979,1545.4,7.4522,1.9458,6.3918,24.129,191.37,0.34071,0,0.91373,4,1853,479,617,10,976,233,307,5,1189,329,437,8,0,0,0,0,123,40,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a9i,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,4.15,72.509,831.78,5.6872,6.5584,5.1695,2.0702,21.383,0.36848,0,0,4,1134,327,453,0,356,99,138,0,346,97,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3aaq,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,3.3,175.08,1891.4,12.526,2.635,8.0543,54.171,352.27,5.0434,2,0,10,1798,475,848,7,598,144,255,2,1555,493,875,10,0,0,0,0,408,130,223,2,0,0,0,0,0,0,0,0,241,81,156,0,0,0,0,0
3aas,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,4.51,85.8,1028.4,15.208,5.8355,5.382,11.7,86.987,2.1203,2.2134,0,3,1356,372,663,42,498,140,238,12,298,80,146,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3aau,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,5.05,107.02,1430.4,15.614,5.307,7.8594,28.191,184.65,6.4676,0,2,7,2134,582,924,61,863,239,381,22,264,72,118,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3acl,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.22,144.2,1742.8,3.1143,63.045,0,14.154,170.63,0.32184,6.8506,0,7,3515,951,1052,46,162,49,56,2,511,141,150,5,0,0,0,0,0,0,0,0,322,96,101,3,0,0,0,0,0,0,0,0,0,0,0,0
3acw,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,4.76,69.107,1418.9,1.9666,82.174,1,17.216,97.664,0.38728,27.339,0,2,3636,807,1015,47,169,41,56,3,176,44,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3acx,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,5.7,108.65,1543.1,2.1847,108.99,0,15.472,156.93,0.052814,31.264,0,9,3859,866,1216,44,157,41,63,3,196,46,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
